4.198399999999999918e-04 1.964160000000000114e-04 1.070080000000000027e-04 6.291199999999999668e-05 4.659199999999999708e-05 2.963200000000000022e-05 2.444800000000000038e-05 1.683200000000000080e-05 1.356799999999999952e-05 9.792000000000000438e-06 9.151999999999999789e-06 7.167999999999999811e-06 5.248000000000000406e-06 6.335999999999999984e-06 3.999999999999999819e-06 3.040000000000000117e-06 2.005333333333333502e-06 1.258666666666666714e-06 9.706666666666666764e-07 7.253333333333333697e-07 4.184615384615384825e-07 1.280000000000000080e-07
4.711679999999999991e-04 2.095999999999999990e-04 1.105920000000000010e-04 7.072000000000000053e-05 4.121599999999999976e-05 2.828800000000000089e-05 2.073599999999999933e-05 1.606400000000000070e-05 1.260800000000000024e-05 9.856000000000000164e-06 8.960000000000000611e-06 6.464000000000000283e-06 4.415999999999999732e-06 3.839999999999999657e-06 3.775999999999999931e-06 2.848000000000000091e-06 1.941333333333333353e-06 1.407999999999999902e-06 9.493333333333333638e-07 5.973333333333332823e-07 3.052307692307692274e-07 1.072941176470588267e-07
4.665599999999999782e-04 2.059519999999999960e-04 1.047679999999999971e-04 6.118400000000000238e-05 3.878400000000000001e-05 2.950400000000000077e-05 1.971200000000000033e-05 1.529600000000000060e-05 1.228799999999999992e-05 9.983999999999999616e-06 6.591999999999999736e-06 6.015999999999999660e-06 5.248000000000000406e-06 4.928000000000000082e-06 3.839999999999999657e-06 2.879999999999999954e-06 2.474666666666666803e-06 1.642666666666666765e-06 9.386666666666667075e-07 6.826666666666666386e-07 3.593846153846153653e-07 1.355294117647058752e-07
4.419199999999999973e-04 2.103039999999999977e-04 1.112319999999999948e-04 7.065599999999999572e-05 4.435199999999999820e-05 2.860800000000000121e-05 2.252799999999999844e-05 1.798399999999999925e-05 1.324799999999999920e-05 1.299200000000000029e-05 8.831999999999999465e-06 7.232000000000000384e-06 6.591999999999999736e-06 5.056000000000000381e-06 4.064000000000000392e-06 3.648000000000000055e-06 2.687999999999999929e-06 1.856000000000000102e-06 1.216000000000000089e-06 8.853333333333333201e-07 4.529230769230769146e-07 1.807058823529411846e-07
4.440959999999999981e-04 2.021760000000000104e-04 1.066240000000000010e-04 6.553600000000000408e-05 4.275199999999999996e-05 2.860800000000000121e-05 2.054399999999999846e-05 1.753599999999999948e-05 1.414400000000000044e-05 1.171200000000000069e-05 7.424000000000000409e-06 6.912000000000000060e-06 5.567999999999999884e-06 3.712000000000000205e-06 3.999999999999999819e-06 2.879999999999999954e-06 2.645333333333333304e-06 2.154666666666666479e-06 1.034666666666666614e-06 7.039999999999999512e-07 4.972307692307692526e-07 1.656470588235294236e-07
4.065919999999999994e-04 2.014720000000000118e-04 1.151360000000000035e-04 6.636799999999999883e-05 4.729600000000000254e-05 3.027200000000000087e-05 2.368000000000000028e-05 1.881600000000000077e-05 1.235199999999999964e-05 1.017600000000000049e-05 9.728000000000000712e-06 8.128000000000000784e-06 6.272000000000000258e-06 4.928000000000000082e-06 4.607999999999999758e-06 3.167999999999999992e-06 2.517333333333333428e-06 1.898666666666666728e-06 1.237333333333333402e-06 7.466666666666666823e-07 5.316923076923077376e-07 1.957647058823529456e-07
4.454400000000000178e-04 2.032640000000000109e-04 1.068800000000000067e-04 6.604800000000000189e-05 3.801600000000000329e-05 2.943999999999999935e-05 2.003200000000000065e-05 1.478399999999999940e-05 1.196799999999999959e-05 1.024000000000000021e-05 7.808000000000000460e-06 6.335999999999999984e-06 6.399999999999999710e-06 4.031999999999999682e-06 3.391999999999999880e-06 3.199999999999999855e-06 2.048000000000000128e-06 1.386666666666666590e-06 8.426666666666666949e-07 5.226666666666666882e-07 3.150769230769230803e-07 9.411764705882352593e-08
3.890559999999999830e-04 1.843199999999999971e-04 1.050879999999999940e-04 6.278400000000000061e-05 4.588799999999999840e-05 3.104000000000000097e-05 2.310400000000000106e-05 1.728000000000000057e-05 1.382400000000000012e-05 1.043199999999999939e-05 9.344000000000000661e-06 8.319999999999999962e-06 5.696000000000000183e-06 5.567999999999999884e-06 4.159999999999999981e-06 3.071999999999999980e-06 2.837333333333333329e-06 1.621333333333333240e-06 1.173333333333333252e-06 6.719999999999999823e-07 3.593846153846153653e-07 1.524705882352941096e-07
4.225279999999999769e-04 1.948159999999999996e-04 1.072639999999999949e-04 6.700800000000000625e-05 4.812799999999999728e-05 3.168000000000000162e-05 2.169600000000000031e-05 1.753599999999999948e-05 1.260800000000000024e-05 1.068799999999999999e-05 8.319999999999999962e-06 7.424000000000000409e-06 6.848000000000000334e-06 4.928000000000000082e-06 4.512000000000000169e-06 2.752000000000000079e-06 2.517333333333333428e-06 1.813333333333333265e-06 1.184000000000000014e-06 6.826666666666666386e-07 4.676923076923076939e-07 1.167058823529411806e-07
4.444800000000000270e-04 2.108799999999999867e-04 1.104000000000000001e-04 6.912000000000000229e-05 4.601600000000000124e-05 3.545600000000000070e-05 2.604799999999999862e-05 1.683200000000000080e-05 1.535999999999999863e-05 1.248000000000000079e-05 1.017600000000000049e-05 7.744000000000000734e-06 6.399999999999999710e-06 6.464000000000000283e-06 4.256000000000000417e-06 4.064000000000000392e-06 2.709333333333333454e-06 1.813333333333333265e-06 1.280000000000000027e-06 7.253333333333333697e-07 4.676923076923076939e-07 1.825882352941176580e-07
4.425599999999999912e-04 1.995520000000000030e-04 1.143039999999999952e-04 7.180800000000000095e-05 4.441600000000000300e-05 3.046399999999999835e-05 2.291200000000000018e-05 1.926400000000000055e-05 1.305600000000000002e-05 1.107200000000000004e-05 9.088000000000000063e-06 7.104000000000000085e-06 6.528000000000000010e-06 5.951999999999999934e-06 3.936000000000000093e-06 4.159999999999999981e-06 2.837333333333333329e-06 1.962666666666666877e-06 1.322666666666666652e-06 6.613333333333333260e-07 4.332307692307692089e-07 1.505882352941176362e-07
4.188800000000000010e-04 2.021760000000000104e-04 1.084160000000000001e-04 6.790400000000000580e-05 4.345599999999999864e-05 3.123200000000000184e-05 2.566400000000000026e-05 1.804800000000000067e-05 1.599999999999999928e-05 9.663999999999999292e-06 9.215999999999999515e-06 6.464000000000000283e-06 6.464000000000000283e-06 5.312000000000000132e-06 4.736000000000000057e-06 2.911999999999999817e-06 2.453333333333333279e-06 1.813333333333333265e-06 1.269333333333333265e-06 8.426666666666666949e-07 4.627692307692307675e-07 1.562352941176470565e-07
4.154240000000000124e-04 2.064640000000000073e-04 1.198719999999999934e-04 7.174399999999999614e-05 4.985599999999999835e-05 3.577599999999999764e-05 2.617600000000000146e-05 1.868800000000000132e-05 1.427199999999999990e-05 1.024000000000000021e-05 8.831999999999999465e-06 7.872000000000000186e-06 7.999999999999999638e-06 6.656000000000000309e-06 4.896000000000000219e-06 2.656000000000000066e-06 2.368000000000000028e-06 1.941333333333333353e-06 1.109333333333333314e-06 8.213333333333333823e-07 3.446153846153846389e-07 1.280000000000000080e-07
4.544640000000000181e-04 2.078079999999999999e-04 1.123199999999999953e-04 6.592000000000000583e-05 4.364799999999999952e-05 2.924799999999999847e-05 2.048000000000000043e-05 1.452800000000000049e-05 1.254400000000000052e-05 9.919999999999999890e-06 6.528000000000000010e-06 6.783999999999999761e-06 4.288000000000000280e-06 4.864000000000000356e-06 3.136000000000000129e-06 2.176000000000000003e-06 1.813333333333333265e-06 1.258666666666666714e-06 6.719999999999999823e-07 4.479999999999999882e-07 2.904615384615384481e-07 8.658823529411764544e-08
4.470400000000000025e-04 2.038399999999999999e-04 1.075200000000000006e-04 6.822400000000000274e-05 4.185600000000000041e-05 2.969600000000000164e-05 2.457599999999999984e-05 1.555199999999999950e-05 1.216000000000000047e-05 1.004799999999999934e-05 8.256000000000000236e-06 6.591999999999999736e-06 6.015999999999999660e-06 5.120000000000000107e-06 3.904000000000000230e-06 2.911999999999999817e-06 1.706666666666666702e-06 1.535999999999999990e-06 1.055999999999999927e-06 6.293333333333333571e-07 3.347692307692307860e-07 1.562352941176470565e-07
4.142080000000000024e-04 1.883520000000000018e-04 1.064960000000000049e-04 5.772800000000000023e-05 4.243200000000000303e-05 2.732799999999999992e-05 1.996799999999999923e-05 1.638400000000000102e-05 1.324799999999999920e-05 9.344000000000000661e-06 9.215999999999999515e-06 7.232000000000000384e-06 5.312000000000000132e-06 3.775999999999999931e-06 3.967999999999999956e-06 3.167999999999999992e-06 2.432000000000000178e-06 1.450666666666666739e-06 1.130666666666666627e-06 4.693333333333333537e-07 4.332307692307692089e-07 1.543529411764705831e-07
4.229120000000000058e-04 2.007680000000000131e-04 1.139199999999999935e-04 6.943999999999999923e-05 4.518399999999999972e-05 3.142400000000000271e-05 2.259199999999999986e-05 1.817600000000000013e-05 1.273599999999999969e-05 1.100800000000000032e-05 8.256000000000000236e-06 6.783999999999999761e-06 5.439999999999999584e-06 4.736000000000000057e-06 3.616000000000000192e-06 3.232000000000000142e-06 2.176000000000000003e-06 1.322666666666666652e-06 1.045333333333333376e-06 7.573333333333333386e-07 2.904615384615384481e-07 7.341176470588235790e-08
4.058239999999999959e-04 1.851520000000000054e-04 1.008640000000000019e-04 5.875200000000000263e-05 3.756799999999999674e-05 2.777599999999999969e-05 1.939200000000000000e-05 1.369600000000000067e-05 1.062400000000000026e-05 8.960000000000000611e-06 7.615999999999999588e-06 6.207999999999999685e-06 4.415999999999999732e-06 3.839999999999999657e-06 3.807999999999999794e-06 2.336000000000000165e-06 1.898666666666666728e-06 1.237333333333333402e-06 7.466666666666666823e-07 5.653333333333333134e-07 2.855384615384615216e-07 7.152941176470588447e-08
4.229120000000000058e-04 2.014080000000000069e-04 1.072000000000000036e-04 6.278400000000000061e-05 4.576000000000000233e-05 3.027200000000000087e-05 2.265600000000000128e-05 1.619200000000000015e-05 1.382400000000000012e-05 1.056000000000000054e-05 8.831999999999999465e-06 7.551999999999999862e-06 5.504000000000000158e-06 5.248000000000000406e-06 4.256000000000000417e-06 3.071999999999999980e-06 2.090666666666666753e-06 2.218666666666666628e-06 1.376000000000000039e-06 7.893333333333333075e-07 3.839999999999999974e-07 1.242352941176470611e-07
4.572159999999999809e-04 2.037759999999999951e-04 1.059200000000000023e-04 6.022399999999999802e-05 3.750399999999999871e-05 2.668799999999999927e-05 2.144000000000000140e-05 1.548800000000000147e-05 1.196799999999999959e-05 9.344000000000000661e-06 7.744000000000000734e-06 4.736000000000000057e-06 4.544000000000000032e-06 5.056000000000000381e-06 3.456000000000000030e-06 2.848000000000000091e-06 1.813333333333333265e-06 1.535999999999999990e-06 1.034666666666666614e-06 6.933333333333332949e-07 4.233846153846154089e-07 1.618823529411764768e-07
4.229120000000000058e-04 1.921279999999999874e-04 1.066240000000000010e-04 6.431999999999999404e-05 4.166399999999999954e-05 2.841600000000000034e-05 1.875199999999999935e-05 1.523199999999999918e-05 1.292800000000000057e-05 1.004799999999999934e-05 7.104000000000000085e-06 6.399999999999999710e-06 4.799999999999999783e-06 4.607999999999999758e-06 3.136000000000000129e-06 2.399999999999999891e-06 2.048000000000000128e-06 1.386666666666666590e-06 7.893333333333333075e-07 4.906666666666667193e-07 3.052307692307692274e-07 7.905882352941176496e-08
4.334720000000000131e-04 1.991039999999999965e-04 1.054080000000000045e-04 6.310399999999999755e-05 3.923199999999999978e-05 3.187200000000000249e-05 2.112000000000000108e-05 1.599999999999999928e-05 1.279999999999999942e-05 9.919999999999999890e-06 7.424000000000000409e-06 5.631999999999999610e-06 5.248000000000000406e-06 4.159999999999999981e-06 3.552000000000000043e-06 2.495999999999999904e-06 1.642666666666666765e-06 1.514666666666666677e-06 9.386666666666667075e-07 4.266666666666666756e-07 3.249230769230769331e-07 1.185882352941176408e-07
4.248319999999999874e-04 2.015999999999999943e-04 1.040639999999999984e-04 6.278400000000000061e-05 4.166399999999999954e-05 2.975999999999999967e-05 2.201600000000000063e-05 1.849600000000000045e-05 1.075199999999999972e-05 1.011200000000000076e-05 6.207999999999999685e-06 5.567999999999999884e-06 5.504000000000000158e-06 4.672000000000000331e-06 3.904000000000000230e-06 2.591999999999999917e-06 2.005333333333333502e-06 1.237333333333333402e-06 9.280000000000000512e-07 4.266666666666666756e-07 2.363076923076923102e-07 6.400000000000000399e-08
4.298880000000000149e-04 2.088319999999999955e-04 1.124480000000000049e-04 7.296000000000000619e-05 4.640000000000000298e-05 3.244799999999999833e-05 2.252799999999999844e-05 1.990400000000000120e-05 1.305600000000000002e-05 1.126399999999999922e-05 1.024000000000000021e-05 7.424000000000000409e-06 5.504000000000000158e-06 5.439999999999999584e-06 4.223999999999999707e-06 2.944000000000000104e-06 2.346666666666666504e-06 1.642666666666666765e-06 1.109333333333333314e-06 6.080000000000000445e-07 2.707692307692307953e-07 8.847058823529411888e-08
4.068480000000000187e-04 1.888640000000000132e-04 9.779200000000000154e-05 6.566400000000000015e-05 3.756799999999999674e-05 2.905600000000000099e-05 2.009599999999999868e-05 1.779199999999999838e-05 1.324799999999999920e-05 9.856000000000000164e-06 9.024000000000000337e-06 7.359999999999999836e-06 4.672000000000000331e-06 3.967999999999999956e-06 3.872000000000000367e-06 3.232000000000000142e-06 2.346666666666666504e-06 1.557333333333333302e-06 1.066666666666666689e-06 8.533333333333333512e-07 5.267692307692308112e-07 2.145882352941176534e-07
3.985920000000000218e-04 1.800960000000000050e-04 1.080319999999999984e-04 6.310399999999999755e-05 4.435199999999999820e-05 3.078400000000000206e-05 2.361599999999999886e-05 1.599999999999999928e-05 1.267199999999999997e-05 9.728000000000000712e-06 7.808000000000000460e-06 7.167999999999999811e-06 5.248000000000000406e-06 5.056000000000000381e-06 3.775999999999999931e-06 3.071999999999999980e-06 1.834666666666666578e-06 1.770666666666666640e-06 1.205333333333333327e-06 5.653333333333333134e-07 2.855384615384615216e-07 6.964705882352941104e-08
4.554240000000000089e-04 2.041599999999999969e-04 1.123199999999999953e-04 6.937599999999999442e-05 4.774400000000000231e-05 3.168000000000000162e-05 2.188800000000000118e-05 1.670400000000000134e-05 1.292800000000000057e-05 1.036799999999999967e-05 8.319999999999999962e-06 6.015999999999999660e-06 5.888000000000000208e-06 4.991999999999999808e-06 4.096000000000000255e-06 3.199999999999999855e-06 1.749333333333333328e-06 1.813333333333333265e-06 8.533333333333333512e-07 5.440000000000000008e-07 3.889230769230769239e-07 8.847058823529411888e-08
4.074880000000000125e-04 1.920640000000000097e-04 1.059200000000000023e-04 6.886399999999999661e-05 4.211199999999999931e-05 2.937600000000000131e-05 2.207999999999999866e-05 1.728000000000000057e-05 1.267199999999999997e-05 9.792000000000000438e-06 8.383999999999999688e-06 6.656000000000000309e-06 5.823999999999999635e-06 5.375999999999999858e-06 3.775999999999999931e-06 3.040000000000000117e-06 2.240000000000000153e-06 1.706666666666666702e-06 1.151999999999999939e-06 7.360000000000000260e-07 4.824615384615384733e-07 1.449411764705882424e-07
4.372479999999999986e-04 1.937920000000000040e-04 1.049599999999999980e-04 6.047999999999999692e-05 4.096000000000000086e-05 2.579199999999999971e-05 1.939200000000000000e-05 1.427199999999999990e-05 1.184000000000000014e-05 9.088000000000000063e-06 7.744000000000000734e-06 6.272000000000000258e-06 5.120000000000000107e-06 4.352000000000000006e-06 3.167999999999999992e-06 2.783999999999999942e-06 2.133333333333333378e-06 1.749333333333333328e-06 1.120000000000000076e-06 7.253333333333333697e-07 4.824615384615384733e-07 1.788235294117647112e-07
4.359039999999999790e-04 1.893119999999999927e-04 1.031039999999999940e-04 6.444800000000000366e-05 3.987200000000000043e-05 2.720000000000000046e-05 1.926400000000000055e-05 1.753599999999999948e-05 1.132800000000000064e-05 9.663999999999999292e-06 7.872000000000000186e-06 6.207999999999999685e-06 4.223999999999999707e-06 4.672000000000000331e-06 3.199999999999999855e-06 2.848000000000000091e-06 1.983999999999999978e-06 1.173333333333333252e-06 1.109333333333333314e-06 6.400000000000000134e-07 3.692307692307692181e-07 1.072941176470588267e-07
4.234239999999999901e-04 1.887360000000000036e-04 1.032959999999999949e-04 6.598399999999999708e-05 3.891200000000000285e-05 2.822399999999999947e-05 2.080000000000000075e-05 1.542400000000000005e-05 1.235199999999999964e-05 1.177600000000000042e-05 7.296000000000000110e-06 6.207999999999999685e-06 6.272000000000000258e-06 4.352000000000000006e-06 3.583999999999999906e-06 2.911999999999999817e-06 2.303999999999999879e-06 1.407999999999999902e-06 1.055999999999999927e-06 6.506666666666666697e-07 3.396923076923077124e-07 1.129411764705882338e-07
4.225920000000000089e-04 1.968639999999999908e-04 1.126400000000000057e-04 6.841600000000000361e-05 4.486400000000000278e-05 3.129599999999999987e-05 2.169600000000000031e-05 1.734399999999999861e-05 1.260800000000000024e-05 9.919999999999999890e-06 8.063999999999999364e-06 7.744000000000000734e-06 4.928000000000000082e-06 4.607999999999999758e-06 3.807999999999999794e-06 3.328000000000000154e-06 2.453333333333333279e-06 1.813333333333333265e-06 1.034666666666666614e-06 5.973333333333332823e-07 3.298461538461538596e-07 1.298823529411764814e-07
4.401920000000000030e-04 1.991039999999999965e-04 1.123840000000000001e-04 6.502400000000000627e-05 4.384000000000000039e-05 2.956799999999999880e-05 2.496000000000000158e-05 1.670400000000000134e-05 1.324799999999999920e-05 1.164799999999999927e-05 7.679999999999999314e-06 9.024000000000000337e-06 5.696000000000000183e-06 5.056000000000000381e-06 4.512000000000000169e-06 3.967999999999999956e-06 2.794666666666666704e-06 1.898666666666666728e-06 1.141333333333333389e-06 7.893333333333333075e-07 4.332307692307692089e-07 1.882352941176470519e-07
4.119680000000000238e-04 1.893119999999999927e-04 1.069439999999999979e-04 7.014399999999999791e-05 4.313600000000000171e-05 2.675200000000000069e-05 2.195199999999999921e-05 1.715200000000000112e-05 1.286400000000000084e-05 9.408000000000000387e-06 8.256000000000000236e-06 5.631999999999999610e-06 5.312000000000000132e-06 4.352000000000000006e-06 3.648000000000000055e-06 2.783999999999999942e-06 2.240000000000000153e-06 9.599999999999999142e-07 8.320000000000000386e-07 4.906666666666667193e-07 2.264615384615384573e-07 5.835294117647059031e-08
3.334400000000000059e-04 1.611519999999999912e-04 8.876800000000000120e-05 5.798399999999999914e-05 3.833600000000000023e-05 2.796800000000000056e-05 2.028799999999999956e-05 1.491200000000000054e-05 1.075199999999999972e-05 8.831999999999999465e-06 8.640000000000000287e-06 6.720000000000000035e-06 5.823999999999999635e-06 4.544000000000000032e-06 4.288000000000000280e-06 3.071999999999999980e-06 2.303999999999999879e-06 1.685333333333333390e-06 1.141333333333333389e-06 6.186666666666667008e-07 3.839999999999999974e-07 1.223529411764705877e-07
3.975679999999999991e-04 1.979519999999999912e-04 1.110399999999999940e-04 6.739199999999999444e-05 4.723199999999999773e-05 3.257600000000000117e-05 2.432000000000000093e-05 1.843199999999999903e-05 1.542400000000000005e-05 1.286400000000000084e-05 1.030399999999999994e-05 9.215999999999999515e-06 7.040000000000000359e-06 4.544000000000000032e-06 4.704000000000000194e-06 3.999999999999999819e-06 2.133333333333333378e-06 1.898666666666666728e-06 1.343999999999999965e-06 5.866666666666666260e-07 4.923076923076923261e-07 1.374117647058823487e-07
3.919999999999999873e-04 1.941120000000000009e-04 1.038719999999999975e-04 6.624000000000000276e-05 4.415999999999999732e-05 3.110399999999999900e-05 2.156800000000000085e-05 1.811199999999999871e-05 1.318399999999999947e-05 1.075199999999999972e-05 9.279999999999999241e-06 5.312000000000000132e-06 5.567999999999999884e-06 4.736000000000000057e-06 3.552000000000000043e-06 2.719999999999999792e-06 2.453333333333333279e-06 1.599999999999999928e-06 1.109333333333333314e-06 5.546666666666666571e-07 2.904615384615384481e-07 1.091764705882353001e-07
4.516480000000000234e-04 1.970560000000000052e-04 1.073279999999999997e-04 6.374400000000000498e-05 4.467200000000000191e-05 3.129599999999999987e-05 2.303999999999999964e-05 1.587199999999999982e-05 1.311999999999999975e-05 1.094400000000000059e-05 7.488000000000000135e-06 8.319999999999999962e-06 6.335999999999999984e-06 6.207999999999999685e-06 3.936000000000000093e-06 3.520000000000000180e-06 2.560000000000000054e-06 1.749333333333333328e-06 1.216000000000000089e-06 9.280000000000000512e-07 3.987692307692307768e-07 1.618823529411764768e-07
4.282239999999999983e-04 2.106879999999999994e-04 1.134079999999999957e-04 6.687999999999999663e-05 4.524799999999999775e-05 3.161599999999999681e-05 2.175999999999999834e-05 1.587199999999999982e-05 1.395199999999999957e-05 1.062400000000000026e-05 7.872000000000000186e-06 8.895999999999999191e-06 6.207999999999999685e-06 5.056000000000000381e-06 3.967999999999999956e-06 2.591999999999999917e-06 2.111999999999999854e-06 1.173333333333333252e-06 8.533333333333333512e-07 5.013333333333333756e-07 2.707692307692307953e-07 1.072941176470588267e-07
4.411519999999999938e-04 1.890560000000000005e-04 1.086080000000000010e-04 6.291199999999999668e-05 4.019199999999999737e-05 3.001599999999999857e-05 2.022400000000000152e-05 1.599999999999999928e-05 1.075199999999999972e-05 9.728000000000000712e-06 8.512000000000000835e-06 7.935999999999999912e-06 5.631999999999999610e-06 5.375999999999999858e-06 4.480000000000000305e-06 2.848000000000000091e-06 2.261333333333333254e-06 1.407999999999999902e-06 1.226666666666666639e-06 7.039999999999999512e-07 4.529230769230769146e-07 1.581176470588235299e-07
4.709119999999999799e-04 2.166400000000000129e-04 1.158400000000000022e-04 6.931200000000000317e-05 4.729600000000000254e-05 3.423999999999999743e-05 2.144000000000000140e-05 1.657599999999999850e-05 1.267199999999999997e-05 1.087999999999999917e-05 7.999999999999999638e-06 8.447999999999999414e-06 4.480000000000000305e-06 4.480000000000000305e-06 3.967999999999999956e-06 3.136000000000000129e-06 2.389333333333333129e-06 1.535999999999999990e-06 1.151999999999999939e-06 6.293333333333333571e-07 3.643076923076922917e-07 1.148235294117647072e-07
4.679039999999999979e-04 2.046720000000000082e-04 1.044480000000000002e-04 5.939200000000000328e-05 3.846400000000000307e-05 2.700799999999999959e-05 1.939200000000000000e-05 1.452800000000000049e-05 1.062400000000000026e-05 8.383999999999999688e-06 7.232000000000000384e-06 4.736000000000000057e-06 4.031999999999999682e-06 3.520000000000000180e-06 2.783999999999999942e-06 1.664000000000000077e-06 9.599999999999999142e-07 6.826666666666666386e-07 4.693333333333333537e-07 2.666666666666666722e-07 1.280000000000000080e-07 2.070588235294117795e-08
4.239359999999999743e-04 1.871999999999999966e-04 1.036160000000000054e-04 6.015999999999999999e-05 3.929599999999999782e-05 2.752000000000000079e-05 1.868800000000000132e-05 1.331200000000000062e-05 1.100800000000000032e-05 9.024000000000000337e-06 6.912000000000000060e-06 5.888000000000000208e-06 4.736000000000000057e-06 3.071999999999999980e-06 3.679999999999999918e-06 2.815999999999999805e-06 2.410666666666666654e-06 1.493333333333333365e-06 8.426666666666666949e-07 5.546666666666666571e-07 3.495384615384615124e-07 1.110588235294117603e-07
