3.678132629394531250e+02 2.713192138671875000e+02 1.980985260009765625e+02 1.387424468994140625e+02 9.387428283691406250e+01 6.150913238525390625e+01 4.134204864501953125e+01 2.966036796569824219e+01 2.167178153991699219e+01 1.579596519470214844e+01 1.060295104980468750e+01 6.683263778686523438e+00
3.250360717773437500e+02 2.441091918945312500e+02 1.788116149902343750e+02 1.254672241210937500e+02 8.397991180419921875e+01 5.429056167602539062e+01 3.672592163085937500e+01 2.701128959655761719e+01 2.000836372375488281e+01 1.489382743835449219e+01 1.006794929504394531e+01 6.367454528808593750e+00
3.529879150390625000e+02 2.608105773925781250e+02 1.916197204589843750e+02 1.359013977050781250e+02 9.273202514648437500e+01 6.137946319580078125e+01 4.227001190185546875e+01 3.065706253051757812e+01 2.262590408325195312e+01 1.653885841369628906e+01 1.123206138610839844e+01 7.004442214965820312e+00
3.740136108398437500e+02 2.735050964355468750e+02 1.960219573974609375e+02 1.362423095703125000e+02 9.210664367675781250e+01 6.157966613769531250e+01 4.138639450073242188e+01 2.980822563171386719e+01 2.167402267456054688e+01 1.569656372070312500e+01 1.049818992614746094e+01 6.508903503417968750e+00
3.495804443359375000e+02 2.480470581054687500e+02 1.737314758300781250e+02 1.228605270385742188e+02 8.333950042724609375e+01 5.581906127929687500e+01 3.825270843505859375e+01 2.810585975646972656e+01 2.088847160339355469e+01 1.515228271484375000e+01 1.015064239501953125e+01 6.343240737915039062e+00
3.568095092773437500e+02 2.551121826171875000e+02 1.799577941894531250e+02 1.247046279907226562e+02 8.551605224609375000e+01 5.794651794433593750e+01 3.972813415527343750e+01 2.895596504211425781e+01 2.100403785705566406e+01 1.530209541320800781e+01 1.020681381225585938e+01 6.272192001342773438e+00
3.308610839843750000e+02 2.374671630859375000e+02 1.714794769287109375e+02 1.200630569458007812e+02 8.079072570800781250e+01 5.396276473999023438e+01 3.687552642822265625e+01 2.693690299987792969e+01 1.993618965148925781e+01 1.454124450683593750e+01 9.849872589111328125e+00 6.108455657958984375e+00
3.551900634765625000e+02 2.607901306152343750e+02 1.850406799316406250e+02 1.296258392333984375e+02 8.689907073974609375e+01 5.735546112060546875e+01 4.023025512695312500e+01 2.968734741210937500e+01 2.188668251037597656e+01 1.598597526550292969e+01 1.076789855957031250e+01 6.712388992309570312e+00
3.594787597656250000e+02 2.590523071289062500e+02 1.853063812255859375e+02 1.292425842285156250e+02 8.714080810546875000e+01 5.821729660034179688e+01 3.993375778198242188e+01 2.904480934143066406e+01 2.140015602111816406e+01 1.567065238952636719e+01 1.058367729187011719e+01 6.578292846679687500e+00
3.082966308593750000e+02 2.211918487548828125e+02 1.569730987548828125e+02 1.080226745605468750e+02 7.361586761474609375e+01 4.992311477661132812e+01 3.453044128417968750e+01 2.552371978759765625e+01 1.895248413085937500e+01 1.387952804565429688e+01 9.301757812500000000e+00 5.800390243530273438e+00
3.365373229980468750e+02 2.437582702636718750e+02 1.716866455078125000e+02 1.188067245483398438e+02 7.936883544921875000e+01 5.243458557128906250e+01 3.564693450927734375e+01 2.629693031311035156e+01 1.949035644531250000e+01 1.423048973083496094e+01 9.647245407104492188e+00 6.030359268188476562e+00
3.361483764648437500e+02 2.489524078369140625e+02 1.809585723876953125e+02 1.269791564941406250e+02 8.628444671630859375e+01 5.680835723876953125e+01 3.772094726562500000e+01 2.716805458068847656e+01 2.033911705017089844e+01 1.486966133117675781e+01 1.001789093017578125e+01 6.228628158569335938e+00
3.516326599121093750e+02 2.507345581054687500e+02 1.774975433349609375e+02 1.239765548706054688e+02 8.321926116943359375e+01 5.523157119750976562e+01 3.792168426513671875e+01 2.766767501831054688e+01 2.036082267761230469e+01 1.506949424743652344e+01 1.006794929504394531e+01 6.238174438476562500e+00
3.716662292480468750e+02 2.731260986328125000e+02 1.973365173339843750e+02 1.399094543457031250e+02 9.418014526367187500e+01 6.276066589355468750e+01 4.237983703613281250e+01 3.054440498352050781e+01 2.254461288452148438e+01 1.631085395812988281e+01 1.095855712890625000e+01 6.819477081298828125e+00
3.373981933593750000e+02 2.390836334228515625e+02 1.700816497802734375e+02 1.182108688354492188e+02 8.096205139160156250e+01 5.533621978759765625e+01 3.835156250000000000e+01 2.814504623413085938e+01 2.067505836486816406e+01 1.524067878723144531e+01 1.014418601989746094e+01 6.325740814208984375e+00
3.758160400390625000e+02 2.657317810058593750e+02 1.858492431640625000e+02 1.286498413085937500e+02 8.651878356933593750e+01 5.797976684570312500e+01 3.953635406494140625e+01 2.861624717712402344e+01 2.106961250305175781e+01 1.532698631286621094e+01 1.026275634765625000e+01 6.377105712890625000e+00
3.334291381835937500e+02 2.438239746093750000e+02 1.736082458496093750e+02 1.184328079223632812e+02 7.899111938476562500e+01 5.216894149780273438e+01 3.503910064697265625e+01 2.536910057067871094e+01 1.895329475402832031e+01 1.400760650634765625e+01 9.332876205444335938e+00 5.975589752197265625e+00
3.435049743652343750e+02 2.459863586425781250e+02 1.717124786376953125e+02 1.163358154296875000e+02 7.526705932617187500e+01 4.964479446411132812e+01 3.369146347045898438e+01 2.503087997436523438e+01 1.839088439941406250e+01 1.335039138793945312e+01 9.166564941406250000e+00 5.670385360717773438e+00
3.448783874511718750e+02 2.521643066406250000e+02 1.783310699462890625e+02 1.258515014648437500e+02 8.463949584960937500e+01 5.665699768066406250e+01 3.805831146240234375e+01 2.742006301879882812e+01 2.024416923522949219e+01 1.469593048095703125e+01 9.977874755859375000e+00 6.185884475708007812e+00
3.350579528808593750e+02 2.468663787841796875e+02 1.776422729492187500e+02 1.246956787109375000e+02 8.467964172363281250e+01 5.653490066528320312e+01 3.791003417968750000e+01 2.737766265869140625e+01 2.007456779479980469e+01 1.455939292907714844e+01 9.833326339721679688e+00 6.078729629516601562e+00
3.401297607421875000e+02 2.453645629882812500e+02 1.827556610107421875e+02 1.267203140258789062e+02 8.673645019531250000e+01 5.923619079589843750e+01 3.989627838134765625e+01 2.912232398986816406e+01 2.112302780151367188e+01 1.536874771118164062e+01 1.022486686706542969e+01 6.362667083740234375e+00
3.528351440429687500e+02 2.638695678710937500e+02 1.888280944824218750e+02 1.313789367675781250e+02 8.698635101318359375e+01 5.575568389892578125e+01 3.716172027587890625e+01 2.714981079101562500e+01 1.989481925964355469e+01 1.472150802612304688e+01 1.002304077148437500e+01 6.242151260375976562e+00
3.628884887695312500e+02 2.594346618652343750e+02 1.834729156494140625e+02 1.259566497802734375e+02 8.474967956542968750e+01 5.656776428222656250e+01 3.907119750976562500e+01 2.821165084838867188e+01 2.089779853820800781e+01 1.519966125488281250e+01 1.022524833679199219e+01 6.299943923950195312e+00
3.172485961914062500e+02 2.329992370605468750e+02 1.681259155273437500e+02 1.171449279785156250e+02 7.880612182617187500e+01 5.156941223144531250e+01 3.514881896972656250e+01 2.570708274841308594e+01 1.903391838073730469e+01 1.394340515136718750e+01 9.442119598388671875e+00 5.946044921875000000e+00
3.487349243164062500e+02 2.614491271972656250e+02 1.903718872070312500e+02 1.351852722167968750e+02 9.114244079589843750e+01 5.937505722045898438e+01 3.894982147216796875e+01 2.761338233947753906e+01 2.026284217834472656e+01 1.482823371887207031e+01 9.966411590576171875e+00 6.254005432128906250e+00
3.564113769531250000e+02 2.593776245117187500e+02 1.815773315429687500e+02 1.253332366943359375e+02 8.382339477539062500e+01 5.447862625122070312e+01 3.655197143554687500e+01 2.602152824401855469e+01 1.930269241333007812e+01 1.415672302246093750e+01 9.631366729736328125e+00 5.979804992675781250e+00
3.323553161621093750e+02 2.418795471191406250e+02 1.750665893554687500e+02 1.219279327392578125e+02 8.252340698242187500e+01 5.465705871582031250e+01 3.660823822021484375e+01 2.656212806701660156e+01 1.965329170227050781e+01 1.440230369567871094e+01 9.554567337036132812e+00 5.968666076660156250e+00
3.411923217773437500e+02 2.463815307617187500e+02 1.739429321289062500e+02 1.175906753540039062e+02 7.819041442871093750e+01 5.168326568603515625e+01 3.537393569946289062e+01 2.613363265991210938e+01 1.936564445495605469e+01 1.424852371215820312e+01 9.709634780883789062e+00 6.032543182373046875e+00
3.412650146484375000e+02 2.442974853515625000e+02 1.802486877441406250e+02 1.254396209716796875e+02 8.422115325927734375e+01 5.574512481689453125e+01 3.733045578002929688e+01 2.717425346374511719e+01 1.996433258056640625e+01 1.453052520751953125e+01 9.811706542968750000e+00 6.142587661743164062e+00
3.205876464843750000e+02 2.295618438720703125e+02 1.630686340332031250e+02 1.127359619140625000e+02 7.672013854980468750e+01 5.226536560058593750e+01 3.673563003540039062e+01 2.694850921630859375e+01 1.991407394409179688e+01 1.442678451538085938e+01 9.552783966064453125e+00 5.918178558349609375e+00
3.729523925781250000e+02 2.697457580566406250e+02 1.908091583251953125e+02 1.330803527832031250e+02 8.999693298339843750e+01 5.849468994140625000e+01 4.001622009277343750e+01 2.944194793701171875e+01 2.172592163085937500e+01 1.602603912353515625e+01 1.081570625305175781e+01 6.746110916137695312e+00
3.578865356445312500e+02 2.535178375244140625e+02 1.773854827880859375e+02 1.204042205810546875e+02 7.892208099365234375e+01 5.134822082519531250e+01 3.580414581298828125e+01 2.657051086425781250e+01 1.981754302978515625e+01 1.463757514953613281e+01 9.935150146484375000e+00 6.259870529174804688e+00
3.309677429199218750e+02 2.343281707763671875e+02 1.682107849121093750e+02 1.126970291137695312e+02 7.509693145751953125e+01 4.886101531982421875e+01 3.487605285644531250e+01 2.620958328247070312e+01 1.974404335021972656e+01 1.453010559082031250e+01 9.911317825317382812e+00 6.254758834838867188e+00
3.786072998046875000e+02 2.807428283691406250e+02 1.977027740478515625e+02 1.383056488037109375e+02 9.021890258789062500e+01 5.915643692016601562e+01 4.148130416870117188e+01 3.058547019958496094e+01 2.259531974792480469e+01 1.660223960876464844e+01 1.134794235229492188e+01 6.975040435791015625e+00
3.482514038085937500e+02 2.501275939941406250e+02 1.775434570312500000e+02 1.234839477539062500e+02 8.436061859130859375e+01 5.673713684082031250e+01 3.865550231933593750e+01 2.794775009155273438e+01 2.054697036743164062e+01 1.496377944946289062e+01 1.000367164611816406e+01 6.239490509033203125e+00
3.695970153808593750e+02 2.686313171386718750e+02 1.934202728271484375e+02 1.378884735107421875e+02 9.454026794433593750e+01 6.220780181884765625e+01 4.134685516357421875e+01 2.961268424987792969e+01 2.188014984130859375e+01 1.577120780944824219e+01 1.050485610961914062e+01 6.468639373779296875e+00
3.015110473632812500e+02 2.220675048828125000e+02 1.579398956298828125e+02 1.069374694824218750e+02 7.094651794433593750e+01 4.735768127441406250e+01 3.282421112060546875e+01 2.432757377624511719e+01 1.810322761535644531e+01 1.322054862976074219e+01 9.003019332885742188e+00 5.570192337036132812e+00
3.541437072753906250e+02 2.694175720214843750e+02 1.912377166748046875e+02 1.320155334472656250e+02 8.637012481689453125e+01 5.481589508056640625e+01 3.560237121582031250e+01 2.565400123596191406e+01 1.903633117675781250e+01 1.384338378906250000e+01 9.366235733032226562e+00 5.845880508422851562e+00
3.306405639648437500e+02 2.366476745605468750e+02 1.682979431152343750e+02 1.158496246337890625e+02 7.762854766845703125e+01 5.085013580322265625e+01 3.445241928100585938e+01 2.531573295593261719e+01 1.885146141052246094e+01 1.395031929016113281e+01 9.596366882324218750e+00 5.926218032836914062e+00
3.491320190429687500e+02 2.591142272949218750e+02 1.844818878173828125e+02 1.239945068359375000e+02 8.026294708251953125e+01 5.247985076904296875e+01 3.522434234619140625e+01 2.558747291564941406e+01 1.891708374023437500e+01 1.397185325622558594e+01 9.474315643310546875e+00 5.922994613647460938e+00
3.569360046386718750e+02 2.559396667480468750e+02 1.874335632324218750e+02 1.303733215332031250e+02 8.710674285888671875e+01 5.788700866699218750e+01 3.891042709350585938e+01 2.783958435058593750e+01 2.071705818176269531e+01 1.512124061584472656e+01 1.029603958129882812e+01 6.337308883666992188e+00
3.775279541015625000e+02 2.802754211425781250e+02 2.026194000244140625e+02 1.426832427978515625e+02 9.745670318603515625e+01 6.456675720214843750e+01 4.387057495117187500e+01 3.174286842346191406e+01 2.329207420349121094e+01 1.677708625793457031e+01 1.123720169067382812e+01 6.956701278686523438e+00
3.191547851562500000e+02 2.362219390869140625e+02 1.703042602539062500e+02 1.192490386962890625e+02 8.038341522216796875e+01 5.241633605957031250e+01 3.529857635498046875e+01 2.573060989379882812e+01 1.903427124023437500e+01 1.399215698242187500e+01 9.501695632934570312e+00 5.881128311157226562e+00
