9.932960960945418628e+04 2.568125508730124125e+02 3.285745990801853168e+03 4.886350969513987366e+02 6.100621159631907631e+02 4.364700196255883498e+02 5.184587432558633964e+02 -1.279899959431854128e+01 1.098785320649994048e+02 -2.898210697636182331e+01 1.407569682848323112e+02 1.316856406068802698e+02
2.568125508730124125e+02 3.519184114867629978e+04 1.129949153415274850e+04 7.238374139275786547e+03 3.041736788363867163e+03 1.876284125601290498e+03 8.379641886329756062e+02 4.158835923979484051e+02 4.967204607013345026e+02 3.594643980168331154e+02 2.183228484189021401e+02 -8.347299704852868274e+01
3.285745990801853168e+03 1.129949153415274850e+04 8.637496633252469110e+03 2.414195246508676519e+03 2.129413562227510738e+03 9.812209416096806081e+02 3.429753021442895715e+02 2.266396144570093156e+02 3.442255684593177421e+02 1.828602680859895884e+02 1.148824248576729588e+02 -1.084859456442406866e+01
4.886350969513987366e+02 7.238374139275786547e+03 2.414195246508676519e+03 3.349143480543999431e+03 1.262131054485527329e+03 6.869895377605894282e+02 4.889614737357986769e+02 2.423944774006634759e+02 2.675569846524700779e+02 1.772585799758979590e+02 9.987417717997155364e+01 1.174577329502118594e+01
6.100621159631907631e+02 3.041736788363867163e+03 2.129413562227510738e+03 1.262131054485527329e+03 1.276706264195915537e+03 5.939511795398310596e+02 3.915891628395669386e+02 2.518001153746443208e+02 2.236976314826224268e+02 1.508861845093256022e+02 8.279534542345248838e+01 1.534676239154669908e+01
4.364700196255883498e+02 1.876284125601290498e+03 9.812209416096806081e+02 6.869895377605894282e+02 5.939511795398310596e+02 4.630522301622691543e+02 2.405352355105029858e+02 1.515116807768256137e+02 1.421346880206210415e+02 7.741710599853216479e+01 4.488202071941517346e+01 -7.749120281395552867e-01
5.184587432558633964e+02 8.379641886329756062e+02 3.429753021442895715e+02 4.889614737357986769e+02 3.915891628395669386e+02 2.405352355105029858e+02 2.217323312637397805e+02 1.302843583045994933e+02 1.054873876580821275e+02 6.174530522863843629e+01 2.870556624419812408e+01 1.808668827524581690e+00
-1.279899959431854128e+01 4.158835923979484051e+02 2.266396144570093156e+02 2.423944774006634759e+02 2.518001153746443208e+02 1.515116807768256137e+02 1.302843583045994933e+02 1.115860062513789757e+02 7.746469362568203110e+01 4.101212810539080067e+01 1.733229480109693910e+01 -3.756087741206338704e-01
1.098785320649994048e+02 4.967204607013345026e+02 3.442255684593177421e+02 2.675569846524700779e+02 2.236976314826224268e+02 1.421346880206210415e+02 1.054873876580821275e+02 7.746469362568203110e+01 8.558291617800720985e+01 4.669225831453827880e+01 2.117253887305958315e+01 2.362485666257225336e+00
-2.898210697636182331e+01 3.594643980168331154e+02 1.828602680859895884e+02 1.772585799758979590e+02 1.508861845093256022e+02 7.741710599853216479e+01 6.174530522863843629e+01 4.101212810539080067e+01 4.669225831453827880e+01 3.690601472308604514e+01 1.853686436999706189e+01 5.970199748497155845e+00
1.407569682848323112e+02 2.183228484189021401e+02 1.148824248576729588e+02 9.987417717997155364e+01 8.279534542345248838e+01 4.488202071941517346e+01 2.870556624419812408e+01 1.733229480109693910e+01 2.117253887305958315e+01 1.853686436999706189e+01 1.343211749526618171e+01 5.681851577305410572e+00
1.316856406068802698e+02 -8.347299704852868274e+01 -1.084859456442406866e+01 1.174577329502118594e+01 1.534676239154669908e+01 -7.749120281395552867e-01 1.808668827524581690e+00 -3.756087741206338704e-01 2.362485666257225336e+00 5.970199748497155845e+00 5.681851577305410572e+00 6.380729744518061963e+00
