6.183022611075646273e+04 1.726543963999121843e+04 1.620540203552173261e+04 8.074976922678900337e+03 4.345287456346180079e+03 2.385644037496048441e+03 1.373023585479401163e+03 6.667432419123125555e+02 8.976871408203522833e+02 4.905024516824315697e+02 2.597254368797528059e+02 1.753798566516874189e+02
1.726543963999121843e+04 3.133072245711380674e+04 9.999172824848030359e+03 5.822141744814066442e+03 9.838377910242077178e+02 9.843100288875394881e+02 9.730519909687450308e+02 5.884721357408927815e+02 3.858948071265066346e+02 1.512818192764476066e+02 5.590251816513612937e+01 3.584638925519043084e+01
1.620540203552173261e+04 9.999172824848030359e+03 1.246214681531374663e+04 3.408277297095409722e+03 2.075035656093877606e+03 1.622215600858203970e+03 8.156504853466516352e+02 6.239451451545714917e+02 5.377348135452012912e+02 2.711344090990432392e+02 1.457821592339624317e+02 2.384244752891052244e+01
8.074976922678900337e+03 5.822141744814066442e+03 3.408277297095409722e+03 2.723373839669104655e+03 1.118427024846018412e+03 5.536269923796111243e+02 3.526374473127970077e+02 2.114627091359371320e+02 1.588218207791317980e+02 6.714434771740287999e+01 3.399151179622728591e+01 2.950787864410009931e+01
4.345287456346180079e+03 9.838377910242077178e+02 2.075035656093877606e+03 1.118427024846018412e+03 1.407969420802010745e+03 4.962801613335274737e+02 3.131966749143656443e+02 2.020437089906318988e+02 1.220589501575531415e+02 7.563235019257490421e+01 3.770746813130055841e+01 2.417415884784897884e+01
2.385644037496048441e+03 9.843100288875394881e+02 1.622215600858203970e+03 5.536269923796111243e+02 4.962801613335274737e+02 3.577395637938373056e+02 1.904338103324095357e+02 1.446563534346114182e+02 9.849078940886882094e+01 4.941750687034263478e+01 2.265536630723550715e+01 3.364694321390405279e-02
1.373023585479401163e+03 9.730519909687450308e+02 8.156504853466516352e+02 3.526374473127970077e+02 3.131966749143656443e+02 1.904338103324095357e+02 2.475616539659461637e+02 1.331158398987327871e+02 7.129507583247442426e+01 4.969258205043971799e+01 2.468334509915395714e+01 1.030160965679678142e+01
6.667432419123125555e+02 5.884721357408927815e+02 6.239451451545714917e+02 2.114627091359371320e+02 2.020437089906318988e+02 1.446563534346114182e+02 1.331158398987327871e+02 1.220027034837433888e+02 6.771546576898560943e+01 4.231144279332188773e+01 1.700531569844226354e+01 1.909408941644638924e+00
8.976871408203522833e+02 3.858948071265066346e+02 5.377348135452012912e+02 1.588218207791317980e+02 1.220589501575531415e+02 9.849078940886882094e+01 7.129507583247442426e+01 6.771546576898560943e+01 5.930449295413370692e+01 3.598748397634736307e+01 1.572821093459695518e+01 2.049906356836892041e+00
4.905024516824315697e+02 1.512818192764476066e+02 2.711344090990432392e+02 6.714434771740287999e+01 7.563235019257490421e+01 4.941750687034263478e+01 4.969258205043971799e+01 4.231144279332188773e+01 3.598748397634736307e+01 2.963155932111625646e+01 1.377025088253440899e+01 4.049003106527839790e+00
2.597254368797528059e+02 5.590251816513612937e+01 1.457821592339624317e+02 3.399151179622728591e+01 3.770746813130055841e+01 2.265536630723550715e+01 2.468334509915395714e+01 1.700531569844226354e+01 1.572821093459695518e+01 1.377025088253440899e+01 9.986962656072787325e+00 4.245124926923316444e+00
1.753798566516874189e+02 3.584638925519043084e+01 2.384244752891052244e+01 2.950787864410009931e+01 2.417415884784897884e+01 3.364694321390405279e-02 1.030160965679678142e+01 1.909408941644638924e+00 2.049906356836892041e+00 4.049003106527839790e+00 4.245124926923316444e+00 6.120200475438704046e+00
